Season|PlayerTeam|GP|W|L|Min|DistFeet|DistMiles|DistMilesOff|DistMilesDef|AvgSpeed|AvgSpeedOff|AvgSpeedDef
2016-17|Gerald Henderson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Giannis Antetokounmpo|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Glenn Robinson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Goran Dragic|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Gordon Hayward|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Gorgui Dieng|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Greg Monroe|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Greivis Vasquez|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Harrison Barnes|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Hassan Whiteside|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Henry Ellenson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Hollis Thompson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Ian Clark|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Ian Mahinmi|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Iman Shumpert|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Isaiah Canaan|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Isaiah Taylor|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Isaiah Thomas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Isaiah Whitehead|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Ish Smith|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Ivica Zubac|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|J.J. Barea|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|JJ Redick|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|JR Smith|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|JaMychal Green|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|JaVale McGee|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jabari Parker|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jae Crowder|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jahlil Okafor|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jake Layman|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jakob Poeltl|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jamal Crawford|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jamal Murray|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jameer Nelson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|James Ennis|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|James Harden|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|James Johnson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|James Jones|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|James Michael|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|James Young|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jared Dudley|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jared Sullinger|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jarell Eddie|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jarell Martin|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jarnell Stokes|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jarrett Jack|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jarrod Uthoff|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jason Smith|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jason Terry|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jaylen Brown|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jeff Green|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jeff Teague|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jeff Withey|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jerami Grant|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jeremy Lamb|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jeremy Lin|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jerian Grant|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jerryd Bayless|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jimmy Butler|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joakim Noah|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jodie Meeks|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joe Harris|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joe Ingles|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joe Johnson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joe Young|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joel Anthony|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joel Bolomboy|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joel Embiid|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Joffrey Lauvergne|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|John Henson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|John Jenkins|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|John Lucas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|John Wall|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Johnny O'Bryant|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jon Leuer|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jonas Jerebko|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jonas Valanciunas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jonathan Gibson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jonathon Simmons|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jordan Clarkson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jordan Crawford|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jordan Farmar|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jordan Hill|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jordan McRae|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jordan Mickey|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jose Calderon|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Josh Huestis|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Josh McRoberts|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Josh Richardson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jrue Holiday|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Juancho Hernangomez|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Julius Randle|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Justin Anderson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Justin Hamilton|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Justin Harper|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Justin Holiday|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Justise Winslow|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Jusuf Nurkic|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|KJ McDaniels|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Karl-Anthony Towns|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kawhi Leonard|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kay Felder|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kelly Olynyk|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kelly Oubre|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kemba Walker|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kenneth Faried|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kent Bazemore|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kentavious Caldwell-Pope|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kevin Durant|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kevin Love|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kevin Seraphin|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kevon Looney|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Khris Middleton|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Klay Thompson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kosta Koufos|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kris Dunn|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kris Humphries|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kristaps Porzingis|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kyle Anderson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kyle Korver|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kyle Lowry|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kyle O'Quinn|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kyle Singler|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kyle Wiltjer|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Kyrie Irving|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|LaMarcus Aldridge|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Lamar Patterson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Lance Stephenson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Lance Thomas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Langston Galloway|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Larry Nance|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Larry Sanders|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Lavoy Allen|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|LeBron James|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Leandro Barbosa|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Lou Williams|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Luc Mbah|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Lucas Nogueira|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Luis Scola|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Luke Babbitt|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Luol Deng|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Malachi Richardson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Malcolm Brogdon|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Malcolm Delaney|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Malik Beasley|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Manny Harris|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Manu Ginobili|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marc Gasol|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marcelo Huertas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marcin Gortat|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marco Belinelli|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marcus Georges-Hunt|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marcus Morris|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marcus Smart|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marcus Thornton|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mario Hezonja|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Markieff Morris|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marquese Chriss|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marreese Speights|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marshall Plumlee|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Marvin Williams|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mason Plumlee|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Matt Barnes|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Matthew Dellavedova|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Maurice Harkless|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Maurice Ndour|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Metta World|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Meyers Leonard|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Michael Beasley|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Michael Carter-Williams|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Michael Gbinije|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Michael Kidd-Gilchrist|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mike Conley|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mike Dunleavy|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mike Miller|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mike Muscala|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mike Scott|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mike Tobey|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Miles Plumlee|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mindaugas Kuzminskas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Mirza Teletovic|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Monta Ellis|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Montrezl Harrell|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Myles Turner|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nemanja Bjelica|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nene|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nerlens Noel|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nick Collison|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nick Young|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nicolas Batum|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nicolas Brussino|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nicolas Laprovittola|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nik Stauskas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nikola Jokic|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nikola Mirotic|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Nikola Vucevic|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Noah Vonleh|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Norman Powell|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Norris Cole|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Okaro White|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Omer Asik|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Omri Casspi|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Otto Porter|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|P.J. Tucker|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Pascal Siakam|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Pat Connaughton|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Patricio Garino|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Patrick Beverley|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Patrick McCaw|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Patrick Patterson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Patty Mills|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Pau Gasol|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Paul George|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Paul Millsap|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Paul Pierce|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Paul Zipser|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Pierre Jackson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Quincy Acy|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Quinn Cook|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|RJ Hunter|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Rajon Rondo|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Rakeem Christmas|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Ramon Sessions|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Randy Foye|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Rashad Vaughn|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Raul Neto|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Raymond Felton|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Reggie Bullock|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Reggie Jackson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Reggie Williams|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Richard Jefferson|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Richaun Holmes|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Ricky Rubio|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Robert Covington|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Robin Lopez|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Rodney Hood|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
2016-17|Rodney McGruder|25.0|10.0|15.0|29.4|11236.0|2.13|1.19|0.94|4.1|4.5|3.68
