Season|PlayerTeam|GP|W|L|Min|DistFeet|DistMiles|DistMilesOff|DistMilesDef|AvgSpeed|AvgSpeedOff|AvgSpeedDef|injuryCntYear
2014-15|Doug McDermott|36.0|23.0|13.0|8.9|3599.5|0.68|0.37|0.31|4.6|4.97|4.21|2
2014-15|Draymond Green|79.0|64.0|15.0|31.5|11184.7|2.12|1.08|1.04|3.97|4.47|3.56|0
2014-15|Drew Gooden|51.0|31.0|20.0|16.9|6144.6|1.16|0.61|0.56|4.13|4.3|3.95|1
2014-15|Drew Gordon|9.0|0.0|9.0|7.9|3153.1|0.6|0.32|0.28|4.57|4.82|4.32|0
2014-15|Dwight Buycks|6.0|1.0|5.0|20.5|7434.2|1.41|0.82|0.59|4.1|4.45|3.7|9
2014-15|Dwight Howard|40.0|28.0|12.0|29.7|9930.8|1.88|0.99|0.89|3.81|4.03|3.58|12
2014-15|Dwight Powell|29.0|11.0|18.0|8.2|3236.6|0.61|0.33|0.28|4.52|5.02|4.06|2
2014-15|Dwyane Wade|61.0|27.0|34.0|31.7|11136.0|2.11|1.15|0.96|4.0|4.31|3.68|14
2014-15|E'Twaun Moore|56.0|36.0|20.0|9.0|3426.1|0.65|0.34|0.31|4.37|4.62|4.13|0
2014-15|Earl Barron|16.0|5.0|11.0|8.9|3346.9|0.63|0.34|0.29|4.25|4.52|3.97|0
2014-15|Earl Clark|10.0|6.0|4.0|9.3|3519.3|0.67|0.35|0.32|4.32|4.78|3.92|0
2014-15|Ed Davis|79.0|20.0|59.0|23.3|8824.9|1.67|0.88|0.79|4.31|4.46|4.15|0
2014-15|Ekpe Udoh|33.0|24.0|9.0|3.9|1356.2|0.26|0.14|0.12|3.98|4.06|3.88|28
2014-15|Elfrid Payton|82.0|25.0|57.0|30.4|11707.8|2.22|1.15|1.07|4.4|4.7|4.12|0
2014-15|Elijah Millsap|47.0|25.0|22.0|19.6|7312.0|1.38|0.75|0.64|4.25|4.42|4.07|0
2014-15|Elliot Williams|13.0|6.0|7.0|9.1|3504.3|0.66|0.36|0.31|4.34|4.41|4.27|0
2014-15|Elton Brand|36.0|25.0|11.0|13.5|4736.6|0.9|0.48|0.42|3.99|4.2|3.78|0
2014-15|Enes Kanter|75.0|32.0|43.0|28.5|10396.4|1.97|1.06|0.9|4.18|4.47|3.88|2
2014-15|Eric Bledsoe|81.0|39.0|42.0|34.6|12471.6|2.36|1.26|1.11|4.1|4.5|3.73|3
2014-15|Eric Gordon|61.0|35.0|26.0|33.1|11917.6|2.26|1.27|0.98|4.1|4.55|3.63|15
2014-15|Eric Moreland|3.0|0.0|3.0|0.7|267.3|0.05|0.03|0.02|5.88|6.81|5.18|4
2014-15|Erick Green|43.0|15.0|28.0|9.5|3668.2|0.69|0.36|0.34|4.37|4.48|4.22|4
2014-15|Ersan Ilyasova|57.0|25.0|32.0|22.9|8155.7|1.54|0.79|0.75|4.04|4.36|3.76|15
2014-15|Evan Fournier|58.0|19.0|39.0|28.6|10926.0|2.07|1.11|0.96|4.34|4.73|3.98|1
2014-15|Evan Turner|82.0|40.0|42.0|27.6|10108.1|1.91|1.01|0.9|4.18|4.57|3.82|2
2014-15|Festus Ezeli|46.0|39.0|7.0|10.9|4100.5|0.78|0.41|0.37|4.19|4.48|3.91|2
2014-15|Francisco Garcia|14.0|10.0|4.0|14.3|5195.6|0.98|0.52|0.46|4.14|4.34|3.94|13
2014-15|Furkan Aldemir|41.0|9.0|32.0|13.2|5004.9|0.95|0.5|0.45|4.33|4.47|4.17|1
2014-15|Gal Mekel|4.0|2.0|2.0|10.9|4121.3|0.78|0.46|0.32|4.29|4.73|3.8|24
2014-15|Garrett Temple|52.0|28.0|24.0|14.1|5432.0|1.03|0.53|0.5|4.35|4.6|4.11|0
2014-15|Gary Harris|55.0|18.0|37.0|13.1|5079.3|0.96|0.49|0.47|4.41|4.53|4.29|2
2014-15|Gary Neal|54.0|24.0|30.0|22.1|8000.9|1.52|0.85|0.66|4.12|4.54|3.7|5
2014-15|George Hill|43.0|26.0|17.0|29.5|10745.4|2.04|1.12|0.92|4.15|4.46|3.84|4
2014-15|Gerald Green|74.0|34.0|40.0|19.5|7224.9|1.37|0.7|0.67|4.21|4.43|4.0|0
2014-15|Gerald Henderson|80.0|32.0|48.0|28.9|11129.8|2.11|1.15|0.95|4.38|4.73|4.01|0
2014-15|Gerald Wallace|32.0|15.0|17.0|8.9|3269.7|0.62|0.32|0.3|4.16|4.43|3.9|6
2014-15|Giannis Antetokounmpo|80.0|40.0|40.0|31.4|11551.9|2.19|1.14|1.04|4.19|4.58|3.84|0
2014-15|Gigi Datome|21.0|11.0|10.0|10.0|3746.8|0.71|0.38|0.33|4.28|4.64|3.93|3
2014-15|Glen Davis|74.0|52.0|22.0|12.2|4289.5|0.81|0.4|0.41|3.99|4.01|3.98|1
2014-15|Glen Rice|5.0|4.0|1.0|8.5|3253.0|0.62|0.33|0.28|4.37|4.54|4.18|0
2014-15|Glenn Robinson|35.0|2.0|33.0|7.5|2863.3|0.54|0.29|0.25|4.37|4.65|4.1|0
2014-15|Goran Dragic|78.0|41.0|37.0|33.9|13240.2|2.51|1.34|1.17|4.45|4.84|4.07|4
2014-15|Gordon Hayward|76.0|35.0|41.0|34.4|12810.0|2.43|1.38|1.05|4.23|4.65|3.78|2
2014-15|Gorgui Dieng|72.0|16.0|56.0|30.3|10380.9|1.97|1.01|0.96|3.9|3.93|3.87|2
2014-15|Grant Jerrett|8.0|6.0|2.0|6.4|2420.9|0.46|0.26|0.2|4.35|4.6|4.06|4
2014-15|Greg Monroe|69.0|25.0|44.0|31.0|10935.0|2.07|1.1|0.97|4.01|4.14|3.87|0
2014-15|Greg Smith|42.0|27.0|15.0|8.6|2979.3|0.56|0.29|0.27|3.93|4.12|3.74|19
2014-15|Greg Stiemsma|17.0|13.0|4.0|3.9|1379.2|0.26|0.15|0.11|4.02|4.16|3.87|1
2014-15|Greivis Vasquez|82.0|49.0|33.0|24.3|8914.4|1.69|0.9|0.78|4.18|4.41|3.94|1
2014-15|Harrison Barnes|82.0|67.0|15.0|28.3|11322.1|2.14|1.1|1.05|4.49|5.01|4.05|0
2014-15|Hassan Whiteside|47.0|17.0|30.0|24.1|8229.7|1.56|0.83|0.73|3.88|4.0|3.74|2
2014-15|Hedo Turkoglu|62.0|42.0|20.0|11.4|4100.5|0.78|0.4|0.37|4.11|4.28|3.94|2
2014-15|Henry Sims|73.0|14.0|59.0|19.2|7160.8|1.36|0.73|0.63|4.26|4.5|4.02|1
2014-15|Henry Walker|24.0|12.0|12.0|26.1|9225.0|1.75|0.96|0.79|4.01|4.4|3.64|0
2014-15|Hollis Thompson|71.0|13.0|58.0|25.0|9726.8|1.84|0.99|0.86|4.43|4.76|4.1|4
2014-15|Ian Clark|30.0|9.0|21.0|6.4|2475.2|0.47|0.25|0.22|4.39|4.62|4.14|2
2014-15|Ian Mahinmi|61.0|28.0|33.0|18.8|6739.5|1.28|0.67|0.61|4.09|4.18|4.0|3
2014-15|Iman Shumpert|62.0|34.0|28.0|24.9|9484.9|1.8|0.97|0.83|4.34|4.59|4.07|6
2014-15|Isaiah Canaan|46.0|23.0|23.0|19.8|7500.5|1.42|0.76|0.66|4.31|4.59|4.03|7
2014-15|Isaiah Thomas|67.0|40.0|27.0|25.8|9160.9|1.74|0.92|0.81|4.04|4.48|3.64|11
2014-15|Ish Smith|55.0|24.0|31.0|15.1|6032.8|1.14|0.63|0.51|4.54|4.98|4.09|0
2014-15|J.J. Barea|77.0|49.0|28.0|17.7|6946.2|1.32|0.71|0.61|4.46|4.85|4.07|0
2014-15|JJ Hickson|73.0|26.0|47.0|19.3|7117.3|1.35|0.7|0.65|4.19|4.48|3.91|0
2014-15|JJ Redick|78.0|55.0|23.0|30.9|12360.4|2.34|1.24|1.1|4.56|5.02|4.13|0
2014-15|JR Smith|70.0|38.0|32.0|29.7|10602.3|2.01|1.1|0.91|4.07|4.32|3.79|0
2014-15|JaKarr Sampson|74.0|17.0|57.0|15.3|6117.8|1.16|0.61|0.54|4.56|4.86|4.26|1
2014-15|JaMychal Green|24.0|10.0|14.0|6.8|2571.6|0.49|0.25|0.24|4.26|4.53|4.01|0
2014-15|JaVale McGee|23.0|8.0|15.0|11.1|3840.1|0.73|0.38|0.35|3.92|4.28|3.64|4
2014-15|Jabari Brown|19.0|4.0|15.0|29.9|10649.3|2.02|1.12|0.89|4.04|4.29|3.77|0
2014-15|Jabari Parker|25.0|13.0|12.0|29.5|11373.0|2.15|1.1|1.06|4.35|4.62|4.1|2
2014-15|Jack Cooley|16.0|10.0|6.0|5.5|2066.5|0.39|0.21|0.18|4.35|4.5|4.2|0
2014-15|Jae Crowder|82.0|47.0|35.0|20.1|7490.4|1.42|0.73|0.68|4.25|4.51|4.0|1
2014-15|Jamaal Franklin|3.0|1.0|2.0|4.4|1787.3|0.34|0.19|0.15|4.37|4.92|3.74|3
2014-15|Jamal Crawford|64.0|44.0|20.0|26.6|9114.9|1.73|0.9|0.83|3.9|4.11|3.69|15
2014-15|Jameer Nelson|63.0|25.0|38.0|22.3|8133.7|1.54|0.8|0.74|4.15|4.48|3.83|14
2014-15|James Ennis|62.0|27.0|35.0|17.0|6604.6|1.25|0.67|0.58|4.43|4.66|4.19|0
2014-15|James Harden|80.0|55.0|25.0|36.8|12212.2|2.31|1.21|1.1|3.78|4.01|3.55|3
2014-15|James Johnson|70.0|40.0|30.0|19.6|7132.0|1.35|0.7|0.65|4.15|4.28|4.01|3
2014-15|James Jones|56.0|35.0|21.0|11.9|4355.6|0.82|0.46|0.37|4.17|4.41|3.9|4
2014-15|James Michael|15.0|11.0|4.0|9.1|3649.7|0.69|0.37|0.32|4.49|5.01|4.01|0
2014-15|James Young|31.0|14.0|17.0|10.7|4088.3|0.77|0.4|0.37|4.39|4.63|4.15|2
2014-15|Jannero Pargo|9.0|2.0|7.0|8.1|3002.8|0.57|0.3|0.27|4.17|4.72|3.69|1
2014-15|Jared Cunningham|19.0|12.0|7.0|4.7|1837.2|0.35|0.17|0.18|4.45|4.53|4.52|1
2014-15|Jared Dudley|71.0|38.0|33.0|23.9|8608.7|1.63|0.84|0.79|4.12|4.43|3.82|3
2014-15|Jared Sullinger|58.0|26.0|32.0|27.0|9420.5|1.78|0.94|0.85|3.97|4.31|3.65|6
2014-15|Jarnell Stokes|19.0|12.0|7.0|6.6|2512.1|0.48|0.24|0.23|4.27|4.47|4.09|2
2014-15|Jarrett Jack|80.0|36.0|44.0|28.0|10098.0|1.91|1.04|0.87|4.1|4.43|3.76|2
2014-15|Jason Maxiell|61.0|22.0|39.0|14.4|5177.6|0.98|0.54|0.44|4.09|4.37|3.79|0
2014-15|Jason Richardson|19.0|4.0|15.0|21.9|8133.5|1.54|0.81|0.73|4.24|4.44|4.03|1
2014-15|Jason Smith|81.0|17.0|64.0|21.9|8188.0|1.55|0.85|0.7|4.26|4.52|3.99|39
2014-15|Jason Terry|76.0|52.0|24.0|21.3|8043.0|1.52|0.81|0.71|4.3|4.63|3.98|1
2014-15|Jason Thompson|81.0|29.0|52.0|24.6|8958.3|1.7|0.9|0.79|4.15|4.43|3.87|0
2014-15|Jeff Adrien|17.0|1.0|16.0|12.7|4274.1|0.81|0.42|0.38|3.84|3.96|3.66|0
2014-15|Jeff Ayres|51.0|33.0|18.0|7.5|2798.2|0.53|0.3|0.23|4.23|4.45|3.98|0
2014-15|Jeff Green|78.0|41.0|37.0|31.5|11149.8|2.11|1.12|0.99|4.04|4.33|3.75|0
2014-15|Jeff Teague|73.0|53.0|20.0|30.5|10565.1|2.0|1.09|0.91|3.95|4.38|3.54|5
2014-15|Jeff Withey|37.0|17.0|20.0|7.0|2638.3|0.5|0.28|0.22|4.28|4.62|3.93|0
2014-15|Jeffery Taylor|29.0|11.0|18.0|14.8|5693.1|1.08|0.57|0.51|4.37|4.58|4.16|0
2014-15|Jerami Grant|65.0|18.0|47.0|21.2|8275.1|1.57|0.85|0.72|4.45|4.8|4.09|3
2014-15|Jerel McNeal|6.0|1.0|5.0|6.1|2279.8|0.43|0.23|0.2|4.29|4.7|3.9|0
2014-15|Jeremy Evans|38.0|19.0|19.0|7.0|2657.9|0.5|0.27|0.23|4.33|4.61|4.03|2
2014-15|Jeremy Lamb|47.0|27.0|20.0|13.5|4854.8|0.92|0.49|0.43|4.1|4.36|3.86|1
2014-15|Jeremy Lin|74.0|19.0|55.0|25.8|9582.1|1.81|0.98|0.83|4.23|4.51|3.94|1
2014-15|Jerome Jordan|44.0|17.0|27.0|8.7|3095.5|0.59|0.3|0.28|4.06|4.28|3.85|0
2014-15|Jerrelle Benimon|2.0|2.0|0.0|1.4|428.0|0.08|0.04|0.04|4.41|4.0|4.91|0
2014-15|Jerryd Bayless|76.0|38.0|38.0|22.4|8243.6|1.56|0.83|0.73|4.19|4.6|3.81|6
2014-15|Jimmer Fredette|50.0|27.0|23.0|10.2|3961.5|0.75|0.43|0.32|4.42|4.85|3.96|1
2014-15|Jimmy Butler|65.0|40.0|25.0|38.7|14622.4|2.77|1.49|1.28|4.31|4.53|4.07|4
2014-15|Joakim Noah|67.0|39.0|28.0|30.6|10977.3|2.08|1.13|0.95|4.09|4.35|3.82|5
2014-15|Jodie Meeks|60.0|29.0|31.0|24.4|9511.9|1.8|0.99|0.82|4.44|4.86|4.02|7
2014-15|Joe Harris|51.0|32.0|19.0|9.7|3738.0|0.71|0.39|0.32|4.39|4.7|4.07|0
2014-15|Joe Ingles|79.0|36.0|43.0|21.2|7959.8|1.51|0.83|0.67|4.28|4.53|4.01|0
2014-15|Joe Johnson|80.0|38.0|42.0|34.9|12500.9|2.37|1.3|1.07|4.07|4.45|3.7|4
2014-15|Joel Anthony|49.0|25.0|24.0|8.3|3157.8|0.6|0.32|0.28|4.33|4.56|4.09|0
2014-15|Joel Freeland|48.0|34.0|14.0|12.8|4713.6|0.89|0.47|0.42|4.18|4.43|3.92|2
2014-15|Joey Dorsey|68.0|47.0|21.0|12.5|4590.0|0.87|0.46|0.41|4.18|4.48|3.88|0
2014-15|Joffrey Lauvergne|24.0|9.0|15.0|11.2|4108.5|0.78|0.42|0.36|4.19|4.43|3.94|0
2014-15|John Henson|66.0|34.0|32.0|18.3|6655.9|1.26|0.63|0.63|4.13|4.32|3.95|10
2014-15|John Jenkins|24.0|13.0|11.0|12.4|4689.2|0.89|0.46|0.43|4.31|4.57|4.05|6
2014-15|John Lucas|21.0|8.0|13.0|12.9|5152.3|0.98|0.53|0.44|4.54|4.87|4.19|0
2014-15|John Salmons|21.0|9.0|12.0|12.8|4610.8|0.87|0.48|0.39|4.07|4.29|3.88|1
2014-15|John Wall|79.0|45.0|34.0|35.9|12754.3|2.42|1.28|1.13|4.03|4.39|3.69|0
2014-15|Johnny O'Bryant|33.0|16.0|17.0|10.8|4026.7|0.76|0.39|0.37|4.29|4.42|4.13|0
2014-15|Jon Leuer|63.0|45.0|18.0|13.1|5110.3|0.97|0.52|0.45|4.46|4.79|4.11|1
2014-15|Jonas Jerebko|75.0|37.0|38.0|16.4|6301.4|1.19|0.65|0.55|4.38|4.74|4.02|0
2014-15|Jonas Valanciunas|80.0|47.0|33.0|26.2|9314.6|1.76|0.94|0.82|4.05|4.19|3.91|2
2014-15|Jordan Adams|30.0|14.0|16.0|8.3|3187.4|0.6|0.31|0.29|4.37|4.78|3.99|2
2014-15|Jordan Clarkson|59.0|11.0|48.0|25.0|9703.0|1.84|1.02|0.82|4.41|4.69|4.11|0
2014-15|Jordan Farmar|36.0|23.0|13.0|14.7|5568.1|1.05|0.57|0.49|4.32|4.61|4.0|23
2014-15|Jordan Hamilton|14.0|10.0|4.0|8.7|3341.4|0.63|0.32|0.31|4.38|4.41|4.24|1
2014-15|Jordan Hill|70.0|19.0|51.0|26.8|9404.1|1.78|0.96|0.82|3.99|4.14|3.84|7
2014-15|Jorge Gutierrez|20.0|10.0|10.0|8.7|3526.1|0.67|0.34|0.32|4.61|4.92|4.32|0
2014-15|Jose Calderon|41.0|7.0|34.0|30.1|11352.3|2.15|1.24|0.91|4.31|4.76|3.82|1
2014-15|Josh McRoberts|17.0|8.0|9.0|17.4|6471.2|1.23|0.68|0.55|4.19|4.62|3.77|9
2014-15|Josh Smith|83.0|41.0|42.0|27.7|9249.6|1.75|0.92|0.83|3.8|4.01|3.59|5
2014-15|Jrue Holiday|40.0|20.0|20.0|32.6|12354.1|2.34|1.28|1.06|4.31|4.78|3.85|15
2014-15|Julius Randle|1.0|0.0|1.0|13.6|4552.0|0.86|0.44|0.42|3.99|3.42|3.68|3
2014-15|Justin Hamilton|41.0|6.0|35.0|17.4|6580.7|1.25|0.65|0.59|4.3|4.61|4.0|10
2014-15|Justin Holiday|59.0|49.0|10.0|11.1|4338.2|0.82|0.43|0.39|4.35|4.79|3.96|2
2014-15|Jusuf Nurkic|62.0|21.0|41.0|17.8|6447.8|1.22|0.64|0.58|4.12|4.41|3.84|2
2014-15|KJ McDaniels|62.0|19.0|43.0|21.8|8196.7|1.55|0.8|0.75|4.27|4.52|4.04|0
2014-15|Kalin Lucas|1.0|0.0|1.0|5.5|2137.0|0.4|0.23|0.18|4.33|4.03|4.69|0
2014-15|Kawhi Leonard|64.0|46.0|18.0|31.8|12350.3|2.34|1.27|1.07|4.43|4.78|4.07|7
2014-15|Kelly Olynyk|64.0|31.0|33.0|22.2|8348.1|1.58|0.85|0.73|4.29|4.88|3.77|2
2014-15|Kemba Walker|62.0|21.0|41.0|34.2|12746.4|2.41|1.39|1.02|4.24|4.76|3.69|9
2014-15|Kendall Marshall|27.0|12.0|15.0|15.3|5678.4|1.08|0.56|0.52|4.21|4.61|3.84|0
2014-15|Kendrick Perkins|68.0|38.0|30.0|16.9|5806.3|1.1|0.58|0.52|3.92|4.12|3.72|3
2014-15|Kenneth Faried|75.0|30.0|45.0|27.8|10270.4|1.95|1.01|0.94|4.21|4.47|3.95|2
2014-15|Kent Bazemore|75.0|53.0|22.0|17.6|6921.0|1.31|0.67|0.64|4.47|4.66|4.28|7
2014-15|Kentavious Caldwell-Pope|82.0|32.0|50.0|31.6|12001.9|2.27|1.24|1.03|4.33|4.66|4.0|0
2014-15|Kenyon Martin|10.0|6.0|4.0|10.2|3484.0|0.66|0.34|0.32|3.89|3.97|3.8|5
2014-15|Kevin Durant|27.0|18.0|9.0|33.8|11434.6|2.17|1.14|1.02|3.85|4.2|3.51|4
2014-15|Kevin Garnett|47.0|20.0|27.0|20.3|7318.1|1.39|0.74|0.64|4.11|4.42|3.79|17
2014-15|Kevin Love|74.0|50.0|24.0|33.7|11574.3|2.19|1.17|1.02|3.91|4.1|3.73|5
2014-15|Kevin Martin|38.0|11.0|27.0|33.7|12197.8|2.31|1.22|1.09|4.12|4.37|3.86|10
2014-15|Kevin Seraphin|79.0|45.0|34.0|15.6|5739.1|1.09|0.58|0.51|4.18|4.4|3.94|5
2014-15|Khris Middleton|78.0|39.0|39.0|30.1|11227.1|2.13|1.09|1.04|4.25|4.58|3.94|2
2014-15|Kirk Hinrich|66.0|37.0|29.0|24.4|9730.9|1.84|1.0|0.84|4.54|4.84|4.23|3
2014-15|Klay Thompson|77.0|64.0|13.0|31.9|12322.8|2.33|1.21|1.13|4.33|4.91|3.85|1
2014-15|Kobe Bryant|35.0|10.0|25.0|34.5|11745.7|2.22|1.21|1.01|3.88|4.08|3.66|1
2014-15|Kosta Koufos|81.0|55.0|26.0|16.6|6141.9|1.16|0.62|0.55|4.2|4.52|3.9|1
2014-15|Kostas Papanikolaou|42.0|28.0|14.0|18.4|7431.9|1.41|0.77|0.64|4.6|5.04|4.18|2
2014-15|Kris Humphries|64.0|37.0|27.0|21.0|7743.4|1.47|0.78|0.69|4.2|4.45|3.94|6
2014-15|Kyle Anderson|33.0|22.0|11.0|10.8|4235.7|0.8|0.45|0.35|4.45|4.79|4.08|1
2014-15|Kyle Korver|75.0|58.0|17.0|32.2|12430.6|2.35|1.25|1.1|4.39|4.78|4.01|6
2014-15|Kyle Lowry|70.0|43.0|27.0|34.5|12054.6|2.28|1.24|1.05|3.97|4.21|3.72|1
2014-15|Kyle O'Quinn|51.0|15.0|36.0|16.1|5627.7|1.07|0.57|0.5|3.97|4.22|3.73|1
2014-15|Kyle Singler|80.0|36.0|44.0|21.8|8908.7|1.69|0.93|0.76|4.66|5.16|4.16|0
2014-15|Kyrie Irving|74.0|52.0|22.0|36.3|12703.8|2.41|1.28|1.13|3.98|4.17|3.78|5
2014-15|LaMarcus Aldridge|71.0|48.0|23.0|35.4|11947.5|2.26|1.21|1.06|3.84|4.0|3.67|12
2014-15|Lance Stephenson|61.0|23.0|38.0|25.8|9105.7|1.72|0.95|0.77|4.02|4.31|3.71|6
2014-15|Lance Thomas|61.0|20.0|41.0|24.1|9208.4|1.74|0.94|0.8|4.35|4.49|4.2|2
2014-15|Landry Fields|26.0|16.0|10.0|8.3|3398.7|0.64|0.35|0.29|4.57|4.72|4.45|11
2014-15|Langston Galloway|44.0|12.0|32.0|32.5|12405.8|2.35|1.31|1.04|4.36|4.69|4.0|0
2014-15|Larry Drew|12.0|4.0|8.0|18.3|7149.4|1.35|0.74|0.62|4.44|4.83|4.1|0
2014-15|Larry Sanders|27.0|12.0|15.0|21.7|7782.0|1.47|0.75|0.72|4.06|4.34|3.81|9
2014-15|Lavoy Allen|63.0|29.0|34.0|17.0|6024.6|1.14|0.61|0.53|4.06|4.18|3.92|4
2014-15|LeBron James|68.0|50.0|18.0|36.1|12186.4|2.31|1.24|1.07|3.84|4.09|3.6|6
2014-15|Leandro Barbosa|66.0|54.0|12.0|14.9|5734.8|1.09|0.59|0.5|4.32|4.84|3.84|10
2014-15|Lester Hudson|5.0|5.0|0.0|11.1|4226.2|0.8|0.43|0.38|4.32|4.25|4.4|0
2014-15|Lorenzo Brown|29.0|6.0|23.0|18.9|7330.9|1.39|0.71|0.68|4.39|4.71|4.09|5
2014-15|Lou Amundson|52.0|17.0|35.0|17.7|6694.1|1.27|0.71|0.56|4.32|4.67|3.95|1
2014-15|Lou Williams|80.0|48.0|32.0|25.2|8687.0|1.65|0.9|0.75|3.92|4.2|3.64|2
2014-15|Luc Mbah|67.0|16.0|51.0|28.6|10435.9|1.98|1.09|0.89|4.15|4.56|3.74|0
2014-15|Lucas Nogueira|6.0|3.0|3.0|3.8|1554.5|0.29|0.17|0.13|4.68|4.72|4.63|7
2014-15|Luis Scola|81.0|37.0|44.0|20.5|7779.6|1.47|0.8|0.67|4.33|4.58|4.08|0
2014-15|Luke Babbitt|63.0|34.0|29.0|13.2|5229.9|0.99|0.55|0.44|4.53|4.95|4.1|2
2014-15|Luke Ridnour|47.0|13.0|34.0|14.5|5707.7|1.08|0.59|0.49|4.48|4.99|3.98|1
2014-15|Luol Deng|71.0|32.0|39.0|33.5|12514.6|2.37|1.27|1.1|4.25|4.46|4.03|9
2014-15|Malcolm Lee|1.0|0.0|1.0|2.0|767.0|0.15|0.05|0.09|2.97|8.89|4.47|0
2014-15|Malcolm Thomas|17.0|2.0|15.0|11.4|4392.7|0.83|0.46|0.37|4.36|4.7|4.0|7
2014-15|Manu Ginobili|70.0|47.0|23.0|22.7|8304.9|1.57|0.86|0.71|4.17|4.58|3.77|11
2014-15|Marc Gasol|81.0|55.0|26.0|33.2|10902.2|2.06|1.11|0.95|3.74|3.91|3.56|0
2014-15|Marcin Gortat|82.0|46.0|36.0|29.9|10960.6|2.08|1.09|0.98|4.16|4.52|3.82|1
2014-15|Marco Belinelli|62.0|41.0|21.0|22.4|8777.6|1.66|0.93|0.73|4.46|4.98|3.93|3
2014-15|Marcus Morris|81.0|39.0|42.0|25.3|9096.1|1.72|0.88|0.84|4.09|4.3|3.89|0
2014-15|Marcus Smart|67.0|35.0|32.0|27.0|9995.5|1.89|0.97|0.92|4.22|4.53|3.92|3
2014-15|Marcus Thornton|48.0|19.0|29.0|15.0|5443.7|1.03|0.54|0.49|4.14|4.36|3.92|7
2014-15|Mario Chalmers|79.0|35.0|44.0|29.6|10609.2|2.01|1.12|0.89|4.08|4.43|3.72|7
2014-15|Markel Brown|47.0|23.0|24.0|16.6|6220.3|1.18|0.61|0.57|4.26|4.48|4.05|5
2014-15|Markieff Morris|82.0|39.0|43.0|31.5|10308.6|1.95|1.0|0.95|3.73|3.92|3.54|0
2014-15|Marreese Speights|76.0|62.0|14.0|15.9|5469.8|1.04|0.53|0.51|3.86|4.21|3.56|0
2014-15|Martell Webster|32.0|12.0|20.0|11.0|4113.2|0.78|0.42|0.35|4.24|4.55|3.92|5
2014-15|Marvin Williams|78.0|32.0|46.0|26.1|9522.4|1.8|1.03|0.77|4.16|4.59|3.69|7
2014-15|Mason Plumlee|82.0|38.0|44.0|21.3|8141.9|1.54|0.81|0.73|4.36|4.56|4.16|0
2014-15|Matt Barnes|76.0|51.0|25.0|29.9|11589.5|2.19|1.13|1.06|4.42|4.76|4.1|2
2014-15|Matt Bonner|72.0|49.0|23.0|13.0|5094.9|0.96|0.55|0.41|4.46|4.93|3.95|6
2014-15|Matthew Dellavedova|66.0|43.0|23.0|20.7|7716.8|1.46|0.8|0.66|4.25|4.48|3.98|1
2014-15|Maurice Harkless|45.0|9.0|36.0|15.0|5755.2|1.09|0.56|0.53|4.38|4.61|4.14|0
2014-15|Meyers Leonard|55.0|32.0|23.0|15.4|5427.4|1.03|0.55|0.48|4.01|4.22|3.81|3
2014-15|Michael Beasley|24.0|11.0|13.0|21.0|7564.7|1.43|0.75|0.68|4.1|4.37|3.83|4
2014-15|Michael Carter-Williams|66.0|21.0|45.0|32.6|12619.1|2.39|1.3|1.09|4.41|4.89|3.95|4
2014-15|Michael Kidd-Gilchrist|55.0|27.0|28.0|28.9|11291.3|2.14|1.13|1.01|4.46|4.65|4.26|2
2014-15|Mike Conley|70.0|47.0|23.0|31.8|11834.5|2.24|1.23|1.01|4.24|4.56|3.91|0
2014-15|Mike Dunleavy|63.0|41.0|22.0|29.2|11632.8|2.2|1.24|0.96|4.55|5.06|4.03|0
2014-15|Mike Miller|51.0|31.0|20.0|13.2|4793.5|0.91|0.49|0.42|4.12|4.3|3.91|1
2014-15|Mike Muscala|40.0|26.0|14.0|12.6|4921.3|0.93|0.5|0.44|4.47|4.82|4.13|1
2014-15|Mike Scott|68.0|52.0|16.0|16.5|6247.8|1.18|0.63|0.55|4.32|4.77|3.89|2
2014-15|Miles Plumlee|73.0|34.0|39.0|16.4|6056.2|1.15|0.61|0.54|4.21|4.6|3.84|2
2014-15|Miroslav Raduljica|5.0|0.0|5.0|4.5|1578.6|0.3|0.15|0.15|3.96|3.72|4.21|2
2014-15|Mirza Teletovic|40.0|16.0|24.0|22.3|8273.5|1.57|0.86|0.71|4.21|4.63|3.8|2
2014-15|Mitch McGary|32.0|20.0|12.0|15.2|6023.8|1.14|0.61|0.53|4.53|4.88|4.18|3
2014-15|Mo Williams|67.0|20.0|47.0|29.4|10442.9|1.98|1.09|0.89|4.05|4.39|3.69|9
2014-15|Monta Ellis|80.0|50.0|30.0|33.7|12298.0|2.33|1.23|1.1|4.14|4.46|3.83|0
2014-15|Nate Robinson|42.0|22.0|20.0|14.1|5263.5|1.0|0.5|0.49|4.27|4.54|4.03|38
2014-15|Nate Wolters|21.0|14.0|7.0|11.8|4522.4|0.86|0.45|0.4|4.4|4.72|4.08|11
2014-15|Nazr Mohammed|23.0|13.0|10.0|5.6|1886.8|0.36|0.19|0.17|3.88|4.11|3.65|0
2014-15|Nene|67.0|37.0|30.0|25.3|8688.8|1.65|0.85|0.8|3.9|4.09|3.72|0
2014-15|Nerlens Noel|75.0|18.0|57.0|30.8|11275.8|2.14|1.11|1.02|4.17|4.37|3.97|2
2014-15|Nick Calathes|58.0|36.0|22.0|14.4|5648.2|1.07|0.57|0.5|4.45|4.92|4.0|1
